,x,y,color,cluster
540,0.5150753521174315,0.6493448163965116,0.25,0
541,0.6991877673583371,0.4306679688580776,0.75,1
542,0.042500985881295195,0.5348584455819784,0.0,0
543,0.9268948888042731,0.2147534899460433,1.0,1
544,0.345811856493034,0.7676078909904843,0.5,0
545,0.498907836192547,0.44351401840840565,0.25,0
546,0.5467315017644443,0.8628281302333197,0.25,0
547,0.5192092957309158,0.8666465875375394,0.25,0
548,0.5293374583374525,0.6373757861054462,0.25,0
549,0.5183549051714691,0.5547576699894216,0.25,0
550,0.3499661092358112,0.7999057097617386,0.5,0
551,0.1329127108683824,0.6452395331918234,0.0,0
552,0.6947379582955742,0.5301221633110144,0.75,1
553,0.2855312619291821,0.8356177631707339,0.5,0
554,0.10310928355027689,0.4140952722163701,0.0,0
555,0.6860424020349485,0.2900544041587842,0.75,1
556,0.7069222315003338,0.20960457455090004,0.75,1
557,0.6952867509061039,0.48295047029316773,0.75,1
558,0.18052173561031887,0.4904243724520212,0.0,0
559,0.49951591946539614,0.1324903908035698,0.25,0
560,0.6814614176741226,0.7517573752417709,0.75,1
561,0.5241781019173971,0.5174712748768511,0.25,0
562,0.34158628799964075,0.6896864573523556,0.5,0
563,0.24650466298618262,0.4525283524762401,0.5,0
564,0.35087162837645725,0.6350232038611583,0.5,0
565,0.963482358574501,0.8433403964408313,1.0,1
566,0.3591513730845329,0.8525036877619049,0.5,0
567,0.12098593082499313,0.27941059996503165,0.0,0
568,0.7443310683004146,0.45361644221409014,0.75,1
569,0.0521622396413528,0.12459098063978091,0.0,0
570,0.3425643781698171,0.8356220713082607,0.5,0
571,0.13067237444519897,0.39917862291489714,0.0,0
572,0.3440772252764574,0.6033918405210115,0.5,0
573,0.11258009120484493,0.8203533113781802,0.0,0
574,0.1619594474741034,0.306784973096369,0.0,0
575,0.1266132262135396,0.7879078560876056,0.0,0
576,0.6476855161637525,0.5572413772749673,0.75,1
577,0.2605176407314708,0.4550664854298926,0.5,0
578,0.3356929212870534,0.07506785201150576,0.5,0
579,0.12322160028687963,0.19089427516166002,0.0,0
580,0.7401007079501437,0.8343402840268243,0.75,1
581,0.09130935133231717,0.30999484735943883,0.0,0
582,0.2785806726578011,0.9195728367028918,0.5,0
583,0.49832938622153594,0.4701118285322713,0.25,0
584,0.10573080954407553,0.6904283731109429,0.0,0
585,0.9611894295781577,0.8931630513911984,1.0,1
586,0.33081144511650734,0.24988735855957997,0.5,0
587,0.3335334478279446,0.8566109908033818,0.5,0
588,0.699642065893468,0.4242737807359971,0.75,1
589,0.7091600441528452,0.438421130513435,0.75,1
590,0.5420238604088357,0.709403505006508,0.25,0
591,0.07539424023198663,0.24869985194381491,0.0,0
592,0.3250023428958625,0.5523507614071776,0.5,0
593,0.5034828494175532,0.6797638195237286,0.25,0
594,0.9078181514079677,0.30047427762548234,1.0,1
595,0.5000205893006756,0.34950134581437337,0.25,0
596,0.034785408633775244,0.6849941496049899,0.0,0
597,0.8347330537039301,0.5285925362685825,1.0,1
598,0.1227585167753366,0.6803236037553386,0.0,0
599,0.35650785944784225,0.3674716067159874,0.5,0
600,0.5139340106222939,0.7017766850813624,0.25,0
601,0.5331212934353255,0.6278181781184643,0.25,0
602,0.330950835234886,0.8337193240488401,0.5,0
603,0.5174132247861559,0.8772663482361053,0.25,0
604,0.5026599707213852,0.6424098073626875,0.25,0
605,0.767129301527016,0.28322364125805577,0.75,1
606,0.0513422362291434,0.3708986506318997,0.0,0
607,0.7303992129923687,0.8547703642399872,0.75,1
608,0.8882940894290172,0.13506074279700164,1.0,1
609,0.3212937916340491,0.11344515783916906,0.5,0
610,0.747729149092511,0.412910900568583,0.75,1
611,0.0014715432835071124,0.2543463036588462,0.0,0
612,0.7234778416629581,0.7293050140408006,0.75,1
613,0.9236129136908492,0.6089912143742807,1.0,1
614,0.7187991710443046,0.22341578236494483,0.75,1
615,0.5349150288393969,0.8893216950435824,0.25,0
616,0.07753803291829213,0.5118558813357614,0.0,0
617,0.7762554704258507,0.2574396575018042,0.75,1
618,0.7738864749374347,0.5503991037761374,0.75,1
619,0.9093431598051647,0.18804317930206194,1.0,1
620,0.424895486166337,0.5121653709488286,0.25,0
621,0.5150800922918922,0.1454439632722924,0.25,0
622,0.7168464377785992,0.5692470983027237,0.75,1
623,0.718379373362114,0.9435084203505218,0.75,1
624,0.11490707198923532,0.038184317471589534,0.0,0
625,0.9884778430018902,0.36557892574611145,1.0,1
626,0.8962975474169839,0.4861145658172753,1.0,1
627,0.05010944406340452,0.4074112143117664,0.0,0
628,0.9553867844709613,0.863597885486948,1.0,1
629,0.11449874783575577,0.7968667506621785,0.0,0
630,0.5598985379711507,0.7164600121105582,0.25,0
631,0.33541696146081457,0.7904980112170714,0.5,0
632,0.11209003486379505,0.3388556941028674,0.0,0
633,0.5266534581631722,0.02111283337823599,0.25,0
634,0.10812985164990878,0.5265056170447391,0.0,0
635,0.6915946312039563,0.5305271651763626,0.75,1
636,0.6947107514878336,0.17394000572793758,0.75,1
637,0.535587844386123,0.3836043124817128,0.25,0
638,0.7106724490276414,0.3334782737391386,0.75,1
639,0.32514346811801337,0.554566473844525,0.5,0
640,0.12952498379419441,0.5704309621179089,0.0,0
641,0.9363275337286173,0.6753100346351817,1.0,1
642,0.13200197755989485,0.6733478834131457,0.0,0
643,0.30228643355361184,0.30847427552287177,0.5,0
644,0.9383327197331278,0.4986548189625233,1.0,1
645,0.7192344893488468,0.24942213509353137,0.75,1
646,0.7109730161888683,0.45138890131029086,0.75,1
647,0.7527012527187091,0.8338169671662351,0.75,1
648,0.6847662528920317,0.15472589295358138,0.75,1
649,0.7097635539698449,0.6865220655819756,0.75,1
650,0.30792925344531613,0.5465834693825032,0.5,0
651,0.09430763591816181,0.597085697020109,0.0,0
652,0.33360670737489695,0.7571571319281188,0.5,0
653,0.13172668072523563,0.8019055028701446,0.0,0
654,0.7346510698834939,0.18397192157953146,0.75,1
655,0.5291039317654472,0.22617003835297098,0.25,0
656,0.09911447644732098,0.8171241665358812,0.0,0
657,0.9565791979069153,0.8879563949943349,1.0,1
658,0.3380609046230707,0.6769673236086338,0.5,0
659,0.5156923156880165,0.6807075539511529,0.25,0
660,0.3511185914228079,0.18943493656782434,0.5,0
661,0.5127232787079167,0.691443004830962,0.25,0
662,0.5253526189447106,0.7002470429380375,0.25,0
663,0.3045638841223198,0.30432434610280545,0.5,0
664,0.513020099092843,0.6693689527391842,0.25,0
665,0.5528331753355736,0.635305610826912,0.25,0
666,0.6951662841716861,0.5807160866071651,0.75,1
667,0.28131786731924774,0.42530962250812715,0.5,0
668,0.327443438734181,0.7888899629189546,0.5,0
669,0.11031977545949857,0.7670456595755432,0.0,0
670,0.7265454184391761,0.7813352337509879,0.75,1
671,0.7594083976980572,0.24365512635986533,0.75,1
672,0.5006531731620689,0.8016992083759688,0.25,0
673,0.5352967394409442,0.8981668755382985,0.25,0
674,0.5301587869375669,0.2168698331739424,0.25,0
675,0.3374696535290506,0.8293692367383911,0.5,0
676,0.10250268333129285,0.46214619146962926,0.0,0
677,0.09052545926806456,0.3313432280329043,0.0,0
678,0.9142751531227239,0.43935196971815466,1.0,1
679,0.14203282983991844,0.5883804905438237,0.0,0
680,0.6952844774059411,0.48365995174646503,0.75,1
681,0.7166264519281547,0.34143686140464186,0.75,1
682,0.1928125096093663,0.5017037468129669,0.0,0
683,0.43745077938718374,0.3806289842213053,0.25,0
684,0.10795989233143917,0.14844041038890948,0.0,0
685,0.3382020535703454,0.5337386282251201,0.5,0
686,0.12616046092803107,0.18930583032111692,0.0,0
687,0.7278974491502431,0.5437007087748268,0.75,1
688,0.7152820390005942,0.36353418575818686,0.75,1
689,0.5017236407341962,0.6721311756817911,0.25,0
690,0.12290660635878488,0.35556538166107976,0.0,0
691,0.6935193516845369,0.8551700540420287,0.75,1
692,0.025073981983355947,0.705903345563415,0.0,0
693,0.7075215237137625,0.3769047131250043,0.75,1
694,0.12396159296441438,0.21063859279490266,0.0,0
695,0.6987549078225993,0.430588669318372,0.75,1
696,0.33581876070920347,0.7861977820090599,0.5,0
697,0.9318592687482767,0.8794862255543677,1.0,1
698,0.7148183581572014,0.5998970653360398,0.75,1
699,0.5128509198074681,0.4243100261466326,0.25,0
700,0.5092700766274488,0.506427960174772,0.25,0
701,0.07868202732323858,0.40722768620718164,0.0,0
702,0.680723488464237,0.3671885733396525,0.75,1
703,0.3123039523742513,0.44342434844425355,0.5,0
704,0.11613912103842182,0.8835533417537521,0.0,0
705,0.32850245875148953,0.6892876387773208,0.5,0
706,0.08498087059958863,0.4120920862029046,0.0,0
707,0.5232938025220969,0.7086022021294811,0.25,0
708,0.35249475694357757,0.747966494191259,0.5,0
709,0.18062349608164774,0.3592520726345925,0.0,0
710,0.9040300235310995,0.2223864398100601,1.0,1
711,0.9451620813732021,0.8897836125570511,1.0,1
712,0.3041355643337488,0.3075942020922865,0.5,0
713,0.7251031266720421,0.9201908925660659,0.75,1
714,0.5236587794300569,0.9282893710418991,0.25,0
715,0.4586045552769175,0.6290913848352093,0.25,0
716,0.5280295987127712,0.7066710335831629,0.25,0
717,0.5314989207795681,0.41159434141424656,0.25,0
718,0.11619153855386598,0.26896357995888526,0.0,0
719,0.7231704092299014,0.48305966092866626,0.75,1
720,0.9132424835676808,0.29157917119077836,1.0,1
721,0.9593428233516076,0.8337869765387961,1.0,1
722,0.12706186049736168,0.15127856847377874,0.0,0
723,0.10754972625607458,0.6595633050660414,0.0,0
724,0.33376402697517343,0.9594609835220578,0.5,0
725,0.1010193784694028,0.6804054602418876,0.0,0
726,0.522093228507686,0.2445934345283655,0.25,0
727,0.08160905696083971,0.42680753157814627,0.0,0
728,0.10587798459107219,0.3324518180032589,0.0,0
729,0.5258787570960861,0.6759322185214691,0.25,0
730,0.5318194967936111,0.3342419898399996,0.25,0
731,0.3075204609104415,0.3140174408812431,0.5,0
732,0.5418422164111426,0.8886362277430411,0.25,0
733,0.12223222510055383,0.5313163715555198,0.0,0
734,0.5292638780880002,0.5890254881573228,0.25,0
735,0.06198388360489725,0.8025988830144515,0.0,0
736,0.48511057922135487,0.7342766072355427,0.25,0
737,0.3189930328214292,0.09354253524946327,0.5,0
738,0.7247700086465381,0.6396031023881069,0.75,1
739,0.039356935962448714,0.20726224328848147,0.0,0
740,0.5075329412975408,0.3910090301849717,0.25,0
741,0.14183764961644013,0.7765530188264078,0.0,0
742,0.7300047523476421,0.5665205840121531,0.75,1
743,0.28638469832996827,0.36154931233954807,0.5,0
744,0.11236084953872714,0.7060813546781809,0.0,0
745,0.6971904135606857,0.5753049432563998,0.75,1
746,0.7003193602278419,0.46729193079622977,0.75,1
747,0.1310699168449187,0.5633939668539579,0.0,0
748,0.7326715663078005,0.6934791742215604,0.75,1
749,0.11069442691593705,0.2557894108564879,0.0,0
750,0.34530437834774697,0.5180471118473862,0.5,0
751,0.11846391175643774,0.41983486804910647,0.0,0
752,0.06159470842823625,0.5031752925330245,0.0,0
753,0.694831903542434,0.6276848899139635,0.75,1
754,0.12759237871440748,0.12503180449022272,0.0,0
755,0.9457577855114856,0.29565066831862835,1.0,1
756,0.1266252255022824,0.7336121294054094,0.0,0
757,0.2975619898977505,0.35909506798832114,0.5,0
758,0.9583167306909522,0.6571508879233863,1.0,1
759,0.5130060701843909,0.8278732931424492,0.25,0
760,0.10113018031927636,0.14774925993103882,0.0,0
761,0.09502094463020773,0.6119152632560547,0.0,0
762,0.7353874482503112,0.8437328344797276,0.75,1
763,0.4544124933109626,0.2304430454457946,0.25,0
764,0.7050094791688626,0.40545932512722827,0.75,1
765,0.5309161329539379,0.4566041590851898,0.25,0
766,0.6992245585684366,0.706085525929587,0.75,1
767,0.08525910917033445,0.4848903489239975,0.0,0
768,0.8969866207644691,0.29104675509625016,1.0,1
769,0.5296543731591891,0.7823839480999092,0.25,0
770,0.29743727424192634,0.5555079257871058,0.5,0
771,0.3496567574237777,0.8076506202717003,0.5,0
772,0.7178618119499842,0.6588263323664839,0.75,1
773,0.8630432266023718,0.23218054480077185,1.0,1
774,0.1158142308028892,0.3362624577821734,0.0,0
775,0.7148659949181201,0.17548209556018377,0.75,1
776,0.9158622294509623,0.5737130211809226,1.0,1
777,0.45022042279642605,0.2607601061631964,0.25,0
778,0.5081779355010794,0.6586289475699378,0.25,0
779,0.7044403146495001,0.7207983571397504,0.75,1
780,0.5348310622984007,0.8799723991625049,0.25,0
781,0.11965213704252071,0.8191880098446885,0.0,0
782,0.3773071473765561,0.5591239251313675,0.5,0
783,0.3100057058393133,0.3548423112241536,0.5,0
784,0.28718524507033116,0.5408401923721045,0.5,0
785,0.12424596118954755,0.7133154658350846,0.0,0
786,0.058511576910029145,0.5236486546530241,0.0,0
787,0.5409120239741785,0.15878405128759585,0.25,0
788,0.7181928671272267,0.44365809868579664,0.75,1
789,0.11379206612825248,0.3876824565235553,0.0,0
790,0.7626150820233907,0.31820436225282656,0.75,1
791,0.11732048667778051,0.8060605128442712,0.0,0
792,0.3402640570719156,0.4584024370995438,0.5,0
793,0.7037722854431654,0.4428467701218182,0.75,1
794,0.7092788812693198,0.7046626063891078,0.75,1
795,0.0935671289116083,0.2721626021563733,0.0,0
796,0.9059638741941122,0.4590460133175262,1.0,1
797,0.7044710763664754,0.5039612761499724,0.75,1
798,0.9677731976989493,0.8211591199839294,1.0,1
799,0.1161870160999574,0.3593852265850803,0.0,0
800,0.9203968560776388,0.47400405050463235,1.0,1
801,0.07117598711522834,0.049546386405116306,0.0,0
802,0.08518121274565905,0.3864067417828394,0.0,0
803,0.7213561375586214,0.3846019121913352,0.75,1
804,0.9201953687836639,0.19924402452882634,1.0,1
805,0.022767136630764212,0.5292899379591013,0.0,0
806,0.1303697629243734,0.2498934791438064,0.0,0
807,0.11623393433862965,0.04486578934133379,0.0,0
808,0.1200407385351804,0.25659104190210874,0.0,0
809,0.1329730962339678,0.7884399208072121,0.0,0
810,0.12120905509190656,0.3027979909088024,0.0,0
811,0.5094207425390925,0.7344392803143437,0.25,0
812,0.5155271044459929,0.580365023414969,0.25,0
813,0.29740864704805214,0.3749304948396615,0.5,0
814,0.11049615125101454,0.7010288513126604,0.0,0
815,0.4967176297765536,0.3971309835314649,0.25,0
816,0.13168557980312862,0.8263627646720288,0.0,0
817,0.7248211619861471,0.7980629438652292,0.75,1
818,0.7120456985687398,0.43967359422032243,0.75,1
819,0.5338013272241329,0.20973674436210427,0.25,0
820,0.7214427893536214,0.7389320112738056,0.75,1
821,0.7209933571567937,0.8045074492230183,0.75,1
822,0.7421338617773268,0.595161562743913,0.75,1
823,0.5010674562594983,0.6895342496219065,0.25,0
824,0.7173050573934914,0.7511631306866052,0.75,1
825,0.13064237775614618,0.8321673718603255,0.0,0
826,0.30647692004642335,0.34277395795672116,0.5,0
827,0.9058487899817815,0.8528326935153202,1.0,1
828,0.06653605698814942,0.4390908090106202,0.0,0
829,0.13186953358717585,0.6958157487227581,0.0,0
830,0.3568849105668129,0.4981214749490481,0.5,0
831,0.32262356394283054,0.1475096964446364,0.5,0
832,0.11507607624261608,0.7802186580889681,0.0,0
833,0.7166048272485973,0.44796269873822275,0.75,1
834,0.3135333802684555,0.49927407642037847,0.5,0
835,0.5209232749198457,0.8930662045026797,0.25,0
836,0.5002602200616575,0.4759410524167852,0.25,0
837,0.49591468619229523,0.6937270999082416,0.25,0
838,0.7059980597000004,0.24666348047032619,0.75,1
839,0.9473401107487471,0.8698326899701434,1.0,1
840,0.12004205919187254,0.3943644134558725,0.0,0
841,0.4900556272058492,0.760345301957964,0.25,0
842,0.059458330843941434,0.29604232531484065,0.0,0
843,0.5300234401013553,0.881953868148621,0.25,0
844,0.09799665012440802,0.24449624131688372,0.0,0
845,0.3187259419754967,0.6978712354476788,0.5,0
846,0.525128141157471,0.6976294396899854,0.25,0
847,0.10189019030002648,0.650405659589022,0.0,0
848,0.1631031436963935,0.43566774312637246,0.0,0
849,0.32135239713524183,0.672118361449371,0.5,0
850,0.5265952168191721,0.599632595938806,0.25,0
851,0.5221169418213717,0.3749907533890693,0.25,0
852,0.09113672906542976,0.5445881491737451,0.0,0
853,0.9019341074153783,0.3040696967224661,1.0,1
854,0.3443159432190383,0.07474381394891816,0.5,0
855,0.7207962675718961,0.5210317738982502,0.75,1
856,0.4324289862492833,0.5436729018496835,0.25,0
857,0.7434540101001732,0.5045989431048445,0.75,1
858,0.11033635220016257,0.206830299193479,0.0,0
859,0.30392711978399023,0.6171127507443824,0.5,0
860,0.8379960994042778,0.4785525419668435,1.0,1
861,0.7196800445128019,0.6054105116951588,0.75,1
862,0.6955518828781826,0.4888731257142255,0.75,1
863,0.3368339449604016,0.8551251720630593,0.5,0
864,0.314511384736323,0.31216808476733754,0.5,0
865,0.09418182336933252,0.5352463026942669,0.0,0
866,0.9184449633811513,0.9754538212713989,1.0,1
867,0.3147722904941151,0.291250562558865,0.5,0
868,0.33780277883622295,0.7364456950841322,0.5,0
869,0.33406527884247716,0.840679599557637,0.5,0
870,0.9515529831106706,0.8187438437249756,1.0,1
871,0.4441393924158107,0.20846340926129475,0.25,0
872,0.12161858861381165,0.4558510279255983,0.0,0
873,0.8810681856952899,0.32543739844885383,1.0,1
874,0.3329028748509458,0.8075374331012414,0.5,0
875,0.7645991511035465,0.251655884016409,0.75,1
876,0.9330564966966941,0.8851643252256195,1.0,1
877,0.7140333297028901,0.48586381386247124,0.75,1
878,0.32310728367762015,0.4826372364060587,0.5,0
879,0.912330203976234,0.3868669903496892,1.0,1
880,0.33344521574559477,0.7638010823039026,0.5,0
881,0.35979945114812534,0.5895232645215717,0.5,0
882,0.7057886000358349,0.7205927111795833,0.75,1
883,0.5108143561613366,0.4525822410203603,0.25,0
884,0.12796656235945114,0.5609709394082727,0.0,0
885,0.34068289029533877,0.8292622456047285,0.5,0
886,0.7520932489058639,0.3474512218889086,0.75,1
887,0.31588279272767356,0.35527122412894774,0.5,0
888,0.13486027833896153,0.6559541811301149,0.0,0
889,0.320019724492905,0.8066731446437971,0.5,0
890,0.0867081773092613,0.1317553561222174,0.0,0
891,0.10866621868280972,0.3036181626130855,0.0,0
892,0.5085522989217647,0.7437711074503609,0.25,0
893,0.29966274769811063,0.3342056150045243,0.5,0
894,0.32303507741856974,0.45797250414794544,0.5,0
895,0.9336316905312637,0.5750339510867208,1.0,1
896,0.2903795556325359,0.4065724426411253,0.5,0
897,0.0858848828729669,0.6254455255295993,0.0,0
898,0.5088870351040575,0.2793391400496566,0.25,0
899,0.13395865935574802,0.22107445182945681,0.0,0
900,0.4524275720674044,0.8492184212614683,0.25,0
901,0.6722296172033319,0.24554170607261985,0.75,1
902,0.5682864701226961,0.4487729274835753,0.25,0
903,0.5171768351484982,0.4681607411664893,0.25,0
904,0.4923783903451981,0.7388317148685138,0.25,0
905,0.7174217902150062,0.21885095420727388,0.75,1
906,0.15509207483018939,0.07695259131288434,0.0,0
907,0.47650220605429255,0.40348970456184335,0.25,0
908,0.70304259962145,0.843627566379026,0.75,1
909,0.7334279065235333,0.2559179205514984,0.75,1
910,0.732016528702465,0.24722933148320622,0.75,1
911,0.32507120078604174,0.7899648136217032,0.5,0
912,0.3147673689305119,0.3151247626231616,0.5,0
913,0.6805552193530183,0.7442454067042112,0.75,1
914,0.3418912096922148,0.8363588622590402,0.5,0
915,0.87771222292533,0.41991079718936025,1.0,1
916,0.33438180881755813,0.8299564117430209,0.5,0
917,0.8778250021967098,0.5338202992662898,1.0,1
918,0.9114727502141694,0.7266857224750553,1.0,1
919,0.248043709247163,0.5433405426356596,0.5,0
920,0.32963469411946617,0.6650910597096477,0.5,0
921,0.1020276835631204,0.6041442844189017,0.0,0
922,0.12755864268598022,0.2136383942007072,0.0,0
923,0.3153802965586293,0.840860902124929,0.5,0
924,0.525976455105988,0.5706183751306905,0.25,0
925,0.7566555291303724,0.3452483276288756,0.75,1
926,0.09620869214351589,0.6702868669954877,0.0,0
927,0.06673467340245186,0.7127596145137105,0.0,0
928,0.09701780116252658,0.6052384359012463,0.0,0
929,0.28725056428346935,0.613345829724685,0.5,0
930,0.9297227417904822,0.627537422250512,1.0,1
931,0.14923229223301926,0.44881819044841514,0.0,0
932,0.7016624611725221,0.7112808286657127,0.75,1
933,0.8789773528448622,0.6519026115681776,1.0,1
934,0.3306870783994053,0.5823563042296445,0.5,0
935,0.3230114728728998,0.5309293595463342,0.5,0
936,0.09906077889260424,0.44701144538732335,0.0,0
937,0.10736063640185857,0.15294834067808089,0.0,0
938,0.3096685198455455,0.6271097874902151,0.5,0
939,0.14706961161671778,0.41030941609022326,0.0,0
940,0.6966607980887572,0.6817105984040179,0.75,1
941,0.3085175804543993,0.358105595365689,0.5,0
942,0.7253799063969096,0.8530812272150048,0.75,1
943,0.7126492496128504,0.3764825826973143,0.75,1
944,0.7286669337187831,0.8207629515135504,0.75,1
945,0.8428993652904072,0.4410899718758985,1.0,1
946,0.9355207260575411,0.7114062093530156,1.0,1
947,0.5206377023752542,0.41013792749987826,0.25,0
948,0.432047499776619,0.37525017185207793,0.25,0
949,0.30524456886964857,0.3251873984023041,0.5,0
950,0.5142522908601094,0.3101526758600431,0.25,0
951,0.28924895725836763,0.4699819093847616,0.5,0
952,0.12398404472753748,0.19679560389077083,0.0,0
953,0.3364900428950871,0.7487609509331716,0.5,0
954,0.11039871679062178,0.20491114725107026,0.0,0
955,0.2980098256434167,0.31618830515290036,0.5,0
956,0.5298888321039066,0.5173327113413303,0.25,0
957,0.769009060528588,0.2760567659431769,0.75,1
958,0.4919333605493325,0.6498060939745965,0.25,0
959,0.5204872768442017,0.8633300508111446,0.25,0
960,0.7228159023499392,0.5728325930847188,0.75,1
961,0.09460601829190797,0.6981444162565007,0.0,0
962,0.11597912429038885,0.72933448994078,0.0,0
963,0.10562534599433164,0.5346822652805554,0.0,0
964,0.1240992671737859,0.7795153170772197,0.0,0
965,0.7534774975236445,0.3464193233668524,0.75,1
966,0.3354124286570521,0.629763042221658,0.5,0
967,0.6992057181860716,0.44821542778141754,0.75,1
968,0.29281797146065675,0.3404021979247165,0.5,0
969,0.6945324989654351,0.533698958431412,0.75,1
970,0.14144230017332787,0.21528138336910704,0.0,0
971,0.6985494972672641,0.7059993616366169,0.75,1
972,0.10582780205018437,0.3445277039404077,0.0,0
973,0.723400677974931,0.26039161166491054,0.75,1
974,0.3142051056977127,0.8674307854672887,0.5,0
975,0.28604931101481207,0.4863509359249357,0.5,0
976,0.5268398620019368,0.4693133882465065,0.25,0
977,0.10434234047833267,0.10640446759986036,0.0,0
978,0.3252243679779012,0.8246733397713208,0.5,0
979,0.731562335759191,0.9146642421605544,0.75,1
980,0.5288986777165664,0.3558146787515346,0.25,0
981,0.06971852563505158,0.40724836765369177,0.0,0
982,0.9309143299894052,0.880059527090373,1.0,1
983,0.525651072281398,0.43045231448608307,0.25,0
984,0.11194118110897476,0.02111283337823599,0.0,0
985,0.11505724264832055,0.5901565893540384,0.0,0
986,0.07017618943133176,0.6607876727102395,0.0,0
987,0.3387067969907323,0.6798540926712842,0.5,0
988,0.3166636804061312,0.6147946473257128,0.5,0
989,0.9002479415584013,0.5178066322748962,1.0,1
990,0.08678736323154727,0.20945120727886657,0.0,0
991,0.894765587590199,0.6815552457565941,1.0,1
992,0.3186804811582068,0.6481113925671914,0.5,0
993,0.7068757651130745,0.6896506528563224,0.75,1
994,0.07487002558832989,0.4747207873526478,0.0,0
995,0.5212607880866186,0.43442424996317985,0.25,0
996,0.3307503846143754,0.27407908369805856,0.5,0
997,0.533729032205057,0.8551310043455932,0.25,0
998,0.5085239651133614,0.5660321197043717,0.25,0
999,0.32157462505596146,0.29013146287096125,0.5,0
1000,0.29682990313098573,0.6731600283045769,0.5,0
1001,0.3127127789704162,0.3066040232146742,0.5,0
1002,0.6956716618293255,0.48372311773278776,0.75,1
1003,0.4809488607291657,0.484110538844,0.25,0
1004,0.1366289310054386,0.6586278731777565,0.0,0
1005,0.5154089074215537,0.619722010489219,0.25,0
1006,0.7335622521578018,0.4939747514769457,0.75,1
1007,0.07648461193971146,0.3230286519898335,0.0,0
1008,0.7540948186160245,0.3481566951467781,0.75,1
1009,0.14447245456711233,0.7289945429596439,0.0,0
1010,0.7691571039170748,0.25136515502122597,0.75,1
1011,0.12943303689180635,0.8188036183456766,0.0,0
1012,0.7243547823218399,0.2333469246763705,0.75,1
1013,0.11787952775154877,0.2764716200401833,0.0,0
1014,0.1135565546719944,0.22611060775800898,0.0,0
1015,0.7047074321975739,0.44325019410077576,0.75,1
1016,0.07182292519312268,0.21948276195444713,0.0,0
1017,0.10934303485492795,0.41166003119511163,0.0,0
1018,0.5094919454071796,0.5257734367014845,0.25,0
1019,0.8903553766267664,0.7051153653847683,1.0,1
1020,0.694913415188442,0.46346937987047865,0.75,1
1021,0.11264194141370364,0.39170604395043895,0.0,0
1022,0.08699036722660143,0.6217365930338625,0.0,0
1023,0.09593446362703974,0.6237055932269787,0.0,0
1024,0.32947535627206387,0.9350519528307659,0.5,0
1025,0.11383672166568713,0.24417061690484407,0.0,0
1026,0.7087320861905752,0.40406706824232536,0.75,1
1027,0.14225712302142596,0.8146801197637676,0.0,0
1028,0.04840957686323505,0.7802712659842008,0.0,0
1029,0.9376492559612425,0.8630238450041104,1.0,1
1030,0.13757044476960995,0.7708520256505905,0.0,0
1031,0.9419596470653006,0.9060452612166212,1.0,1
1032,0.29754509534740275,0.325973113252861,0.5,0
1033,0.5198374261640021,0.6736273743365343,0.25,0
1034,0.6971336669536794,0.6224932912421585,0.75,1
1035,0.32596850207083594,0.10893191835954222,0.5,0
1036,0.34799788419401984,0.6525672628958736,0.5,0
1037,0.13232580668046862,0.8033244360704408,0.0,0
1038,0.3183751349374507,0.31440314677884246,0.5,0
1039,0.3350473293116198,0.6555894407482312,0.5,0
1040,0.32319286424513854,0.37791605861092775,0.5,0
1041,0.07983845317798625,0.36592168984267154,0.0,0
1042,0.07288849263203012,0.36882321337753937,0.0,0
1043,0.10603276557107501,0.09012052567286372,0.0,0
1044,0.11403293098606064,0.3879830599146893,0.0,0
1045,0.2979769842263642,0.3363102711251279,0.5,0
1046,0.9262798528736313,0.2673074238199503,1.0,1
1047,0.08659728827362394,0.8183831952109645,0.0,0
1048,0.29870055359152853,0.10807324255173484,0.5,0
1049,0.5109062470767326,0.7682136197695424,0.25,0
1050,0.45796827788007205,0.5080118601417463,0.25,0
1051,0.961080781852217,0.846235199864691,1.0,1
1052,0.6832376974993772,0.3825315553139115,0.75,1
1053,0.5330856229615661,0.17686347571796787,0.25,0
1054,0.33396703103221226,0.6660352989728208,0.5,0
1055,0.4613364319754267,0.3212728057973779,0.25,0
1056,0.5105714079468112,0.7007741912783843,0.25,0
1057,0.5249873555377279,0.4654856852357794,0.25,0
1058,0.8545654911827701,0.41991079718936025,1.0,1
1059,0.7062621981686166,0.6081565668076486,0.75,1
1060,0.7159674914413305,0.4863452543242308,0.75,1
1061,0.09556120834714256,0.6093575339719244,0.0,0
1062,0.5291781807110789,0.8867629852108376,0.25,0
1063,0.15635369047732145,0.24683703840263274,0.0,0
1064,0.4896930510114999,0.5460360555019208,0.25,0
1065,0.1101272025710791,0.8243517318881983,0.0,0
1066,0.1127276432331172,0.27633666104927396,0.0,0
1067,0.08909775829754145,0.6499212610839322,0.0,0
1068,0.5188528310913417,0.22384997258166237,0.25,0
1069,0.3446404145426989,0.5577806820329082,0.5,0
1070,0.1413478996311262,0.1986189906536405,0.0,0
1071,0.7276677586383976,0.8011915236828203,0.75,1
1072,0.7222807296538606,0.620425196322283,0.75,1
1073,0.35004968586484997,0.640404821275348,0.5,0
1074,0.10924044920194574,0.19652377417177683,0.0,0
1075,0.9049447490364981,0.6437578283314923,1.0,1
1076,0.698295124638878,0.8313170029095855,0.75,1
